,date,Tavg,RH_avg,RR,ddd_x,ff_avg,station_name,flood
1136,2019-07-16,27.8,65.0,1.4,180.0,1.0,Stasiun Klimatologi Banten,0
1137,2019-07-17,26.9,64.0,0.0,60.0,2.0,Stasiun Klimatologi Banten,0
1138,2019-07-18,27.1,66.0,1.4,40.0,2.0,Stasiun Klimatologi Banten,0
1139,2019-07-19,28.7,67.0,1.4,90.0,2.0,Stasiun Klimatologi Banten,0
1140,2019-07-20,29.5,68.0,1.4,40.0,1.0,Stasiun Klimatologi Banten,0
1141,2019-07-21,29.8,68.0,1.4,60.0,2.0,Stasiun Klimatologi Banten,0
1142,2019-07-22,29.2,74.0,1.4,110.0,1.0,Stasiun Klimatologi Banten,0
1143,2019-07-23,28.6,70.0,1.4,60.0,2.0,Stasiun Klimatologi Banten,0
1144,2019-07-24,28.6,71.0,1.4,80.0,2.0,Stasiun Klimatologi Banten,0
1145,2019-07-25,27.8,75.0,1.4,60.0,2.0,Stasiun Klimatologi Banten,0
1146,2019-07-26,27.9,80.0,1.4,150.0,2.0,Stasiun Klimatologi Banten,0
1147,2019-07-27,27.8,78.0,0.0,70.0,2.0,Stasiun Klimatologi Banten,0
1148,2019-07-28,28.3,79.0,0.0,210.0,1.0,Stasiun Klimatologi Banten,0
1149,2019-07-29,27.9,78.0,0.0,300.0,1.0,Stasiun Klimatologi Banten,0
1150,2019-07-30,28.1,76.0,1.4,145.0,1.0,Stasiun Klimatologi Banten,0
1151,2019-07-31,28.2,74.0,1.4,240.0,2.0,Stasiun Klimatologi Banten,0
1152,2019-08-01,27.7,73.0,0.0,60.0,2.0,Stasiun Klimatologi Banten,0
1153,2019-08-02,28.1,75.0,1.4,220.0,2.0,Stasiun Klimatologi Banten,0
1154,2019-08-03,28.4,77.0,1.4,50.0,1.0,Stasiun Klimatologi Banten,0
1155,2019-08-04,27.7,69.0,1.4,40.0,1.0,Stasiun Klimatologi Banten,0
1156,2019-08-05,27.3,59.0,0.0,290.0,2.0,Stasiun Klimatologi Banten,0
1157,2019-08-06,27.2,60.0,1.4,180.0,2.0,Stasiun Klimatologi Banten,0
1158,2019-08-07,27.4,62.0,0.0,40.0,2.0,Stasiun Klimatologi Banten,0
1159,2019-08-08,27.6,71.0,1.4,80.0,1.0,Stasiun Klimatologi Banten,0
1160,2019-08-09,27.7,69.0,1.4,60.0,1.0,Stasiun Klimatologi Banten,0
1161,2019-08-10,27.4,69.0,0.0,60.0,2.0,Stasiun Klimatologi Banten,0
1162,2019-08-11,28.1,71.0,1.4,60.0,2.0,Stasiun Klimatologi Banten,0
1163,2019-08-12,27.7,69.0,1.4,170.0,2.0,Stasiun Klimatologi Banten,0
1164,2019-08-13,27.9,70.0,0.0,70.0,2.0,Stasiun Klimatologi Banten,0
1165,2019-08-14,28.6,70.0,1.4,50.0,1.0,Stasiun Klimatologi Banten,0
1166,2019-08-15,28.8,72.0,1.4,110.0,1.0,Stasiun Klimatologi Banten,0
1167,2019-08-16,28.1,75.0,0.0,150.0,2.0,Stasiun Klimatologi Banten,0
1168,2019-08-17,28.3,72.0,1.4,200.0,1.0,Stasiun Klimatologi Banten,0
1169,2019-08-18,28.3,65.0,1.4,70.0,2.0,Stasiun Klimatologi Banten,0
1170,2019-08-19,27.7,71.0,0.0,70.0,2.0,Stasiun Klimatologi Banten,0
1171,2019-08-20,27.9,64.0,1.4,40.0,2.0,Stasiun Klimatologi Banten,0
1172,2019-08-21,29.1,60.0,1.4,50.0,4.0,Stasiun Klimatologi Banten,0
1173,2019-08-22,28.6,72.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1174,2019-08-23,28.0,73.0,1.4,40.0,1.0,Stasiun Klimatologi Banten,0
1175,2019-08-24,27.8,73.0,1.4,210.0,2.0,Stasiun Klimatologi Banten,0
1176,2019-08-25,27.9,72.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1177,2019-08-26,28.1,70.0,1.4,100.0,1.0,Stasiun Klimatologi Banten,0
1178,2019-08-27,28.1,74.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1179,2019-08-28,27.6,80.0,1.4,210.0,2.0,Stasiun Klimatologi Banten,0
1180,2019-08-29,28.0,75.0,8.4,90.0,2.0,Stasiun Klimatologi Banten,0
1181,2019-08-30,28.5,70.0,1.4,110.0,2.0,Stasiun Klimatologi Banten,0
1182,2019-08-31,27.3,66.0,0.0,50.0,2.0,Stasiun Klimatologi Banten,0
1183,2019-09-01,28.0,70.0,1.4,170.0,2.0,Stasiun Klimatologi Banten,0
1184,2019-09-02,28.3,72.0,1.4,200.0,1.0,Stasiun Klimatologi Banten,0
1185,2019-09-03,28.9,71.0,1.4,90.0,1.0,Stasiun Klimatologi Banten,0
1186,2019-09-04,28.9,75.0,1.4,100.0,2.0,Stasiun Klimatologi Banten,0
1187,2019-09-05,28.4,73.0,0.0,160.0,1.0,Stasiun Klimatologi Banten,0
1188,2019-09-06,27.5,70.0,0.0,190.0,2.0,Stasiun Klimatologi Banten,0
1189,2019-09-07,28.5,67.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1190,2019-09-08,28.8,66.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1191,2019-09-09,28.3,70.0,1.4,40.0,2.0,Stasiun Klimatologi Banten,0
1192,2019-09-10,30.0,57.0,0.0,70.0,4.0,Stasiun Klimatologi Banten,0
1193,2019-09-11,29.0,58.0,1.4,70.0,2.0,Stasiun Klimatologi Banten,0
1194,2019-09-12,28.1,68.0,1.4,170.0,2.0,Stasiun Klimatologi Banten,0
1195,2019-09-13,27.4,66.0,0.0,190.0,2.0,Stasiun Klimatologi Banten,0
1196,2019-09-14,27.4,65.0,1.4,120.0,2.0,Stasiun Klimatologi Banten,0
1197,2019-09-15,27.4,69.0,0.0,90.0,2.0,Stasiun Klimatologi Banten,0
1198,2019-09-16,29.1,70.0,1.4,70.0,2.0,Stasiun Klimatologi Banten,0
1199,2019-09-17,28.3,72.0,1.4,60.0,2.0,Stasiun Klimatologi Banten,0
1200,2019-09-18,28.9,70.0,0.0,70.0,2.0,Stasiun Klimatologi Banten,0
1201,2019-09-19,29.2,68.0,1.4,220.0,2.0,Stasiun Klimatologi Banten,0
1202,2019-09-20,28.6,63.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1203,2019-09-21,28.6,64.0,0.0,190.0,2.0,Stasiun Klimatologi Banten,0
1204,2019-09-22,29.2,64.0,1.4,110.0,2.0,Stasiun Klimatologi Banten,0
1205,2019-09-23,28.8,66.0,1.4,70.0,3.0,Stasiun Klimatologi Banten,0
1206,2019-09-24,29.1,67.0,0.0,60.0,3.0,Stasiun Klimatologi Banten,0
1207,2019-09-25,29.4,72.0,1.4,250.0,2.0,Stasiun Klimatologi Banten,0
1208,2019-09-26,29.8,68.0,1.4,110.0,2.0,Stasiun Klimatologi Banten,0
1209,2019-09-27,29.6,66.0,0.0,70.0,2.0,Stasiun Klimatologi Banten,0
1210,2019-09-28,29.7,66.0,1.4,110.0,2.0,Stasiun Klimatologi Banten,0
1211,2019-09-29,29.5,70.0,1.4,40.0,2.0,Stasiun Klimatologi Banten,0
1212,2019-09-30,29.6,67.0,0.0,50.0,3.0,Stasiun Klimatologi Banten,0
1213,2019-10-01,28.8,69.0,1.4,160.0,1.0,Stasiun Klimatologi Banten,0
1214,2019-10-02,29.3,68.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1215,2019-10-03,29.3,72.0,1.4,210.0,2.0,Stasiun Klimatologi Banten,0
1216,2019-10-04,29.8,63.0,1.4,70.0,3.0,Stasiun Klimatologi Banten,0
1217,2019-10-05,29.3,62.0,0.0,80.0,2.0,Stasiun Klimatologi Banten,0
1218,2019-10-06,29.4,62.0,1.4,80.0,2.0,Stasiun Klimatologi Banten,0
1219,2019-10-07,29.5,62.0,1.4,70.0,2.0,Stasiun Klimatologi Banten,0
1220,2019-10-08,29.8,66.0,1.4,230.0,2.0,Stasiun Klimatologi Banten,0
1221,2019-10-09,28.8,76.0,33.3,210.0,1.0,Stasiun Klimatologi Banten,1
1222,2019-10-10,28.8,76.0,1.4,140.0,1.0,Stasiun Klimatologi Banten,0
1223,2019-10-11,28.9,74.0,1.4,120.0,2.0,Stasiun Klimatologi Banten,0
1224,2019-10-12,29.7,70.0,1.4,200.0,1.0,Stasiun Klimatologi Banten,0
1225,2019-10-13,29.3,70.0,0.0,100.0,2.0,Stasiun Klimatologi Banten,0
1226,2019-10-14,29.3,71.0,1.4,70.0,2.0,Stasiun Klimatologi Banten,0
1227,2019-10-15,29.5,68.0,1.4,60.0,2.0,Stasiun Klimatologi Banten,0
1228,2019-10-16,29.2,70.0,0.0,70.0,2.0,Stasiun Klimatologi Banten,0
1229,2019-10-17,29.3,76.0,6.5,80.0,1.0,Stasiun Klimatologi Banten,0
1230,2019-10-18,28.5,74.0,2.0,100.0,1.0,Stasiun Klimatologi Banten,0
1231,2019-10-19,29.6,74.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1232,2019-10-20,29.5,66.0,0.0,80.0,2.0,Stasiun Klimatologi Banten,0
1233,2019-10-21,30.0,62.0,0.0,60.0,3.0,Stasiun Klimatologi Banten,0
1234,2019-10-22,30.5,59.0,1.4,70.0,2.0,Stasiun Klimatologi Banten,0
1235,2019-10-23,30.5,64.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1236,2019-10-24,29.9,66.0,0.0,50.0,2.0,Stasiun Klimatologi Banten,0
1237,2019-10-25,30.2,68.0,1.4,210.0,1.0,Stasiun Klimatologi Banten,0
1238,2019-10-26,29.6,67.0,0.0,170.0,2.0,Stasiun Klimatologi Banten,0
1239,2019-10-27,28.7,74.0,0.0,170.0,1.0,Stasiun Klimatologi Banten,0
1240,2019-10-28,29.3,72.0,3.3,290.0,2.0,Stasiun Klimatologi Banten,0
1241,2019-10-29,29.1,72.0,0.0,200.0,2.0,Stasiun Klimatologi Banten,0
1242,2019-10-30,29.0,68.0,1.4,160.0,1.0,Stasiun Klimatologi Banten,0
1243,2019-10-31,29.7,68.0,0.0,230.0,2.0,Stasiun Klimatologi Banten,0
1244,2019-11-01,28.1,76.0,1.4,70.0,1.0,Stasiun Klimatologi Banten,0
1245,2019-11-02,27.0,80.0,1.4,210.0,2.0,Stasiun Klimatologi Banten,0
1246,2019-11-03,27.7,78.0,76.0,130.0,1.0,Stasiun Klimatologi Banten,0
1247,2019-11-04,29.1,74.0,0.2,80.0,2.0,Stasiun Klimatologi Banten,0
1248,2019-11-05,29.3,70.0,1.4,200.0,1.0,Stasiun Klimatologi Banten,0
1249,2019-11-06,28.8,70.0,6.2,160.0,2.0,Stasiun Klimatologi Banten,0
1250,2019-11-07,28.5,72.0,1.5,230.0,1.0,Stasiun Klimatologi Banten,0
1251,2019-11-08,28.8,65.0,0.0,200.0,2.0,Stasiun Klimatologi Banten,0
1252,2019-11-09,29.7,67.0,1.4,70.0,1.0,Stasiun Klimatologi Banten,0
1253,2019-11-10,29.3,72.0,1.4,280.0,1.0,Stasiun Klimatologi Banten,0
1254,2019-11-11,29.7,73.0,0.0,70.0,2.0,Stasiun Klimatologi Banten,0
1255,2019-11-12,28.8,77.0,1.4,260.0,1.0,Stasiun Klimatologi Banten,0
1256,2019-11-13,28.8,76.0,8.5,190.0,2.0,Stasiun Klimatologi Banten,0
1257,2019-11-14,27.7,78.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1258,2019-11-15,30.1,70.0,1.4,90.0,2.0,Stasiun Klimatologi Banten,0
1259,2019-11-16,29.9,68.0,1.4,110.0,2.0,Stasiun Klimatologi Banten,0
1260,2019-11-17,30.0,69.0,0.0,50.0,2.0,Stasiun Klimatologi Banten,0
1261,2019-11-18,30.6,68.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1262,2019-11-19,29.6,72.0,0.0,40.0,2.0,Stasiun Klimatologi Banten,0
1263,2019-11-20,29.6,72.0,1.4,140.0,1.0,Stasiun Klimatologi Banten,0
1264,2019-11-21,28.5,77.0,0.0,100.0,2.0,Stasiun Klimatologi Banten,0
1265,2019-11-22,28.1,80.0,1.4,230.0,1.0,Stasiun Klimatologi Banten,0
1266,2019-11-23,29.1,74.0,0.2,270.0,2.0,Stasiun Klimatologi Banten,0
1267,2019-11-24,29.7,72.0,1.4,320.0,1.0,Stasiun Klimatologi Banten,0
1268,2019-11-25,29.2,73.0,0.0,110.0,1.0,Stasiun Klimatologi Banten,0
1269,2019-11-26,27.7,83.0,0.2,120.0,1.0,Stasiun Klimatologi Banten,0
1270,2019-11-27,28.1,84.0,6.1,130.0,1.0,Stasiun Klimatologi Banten,0
1271,2019-11-28,29.7,74.0,7.0,170.0,1.0,Stasiun Klimatologi Banten,0
1272,2019-11-29,29.2,77.0,0.0,110.0,2.0,Stasiun Klimatologi Banten,0
1273,2019-11-30,27.8,83.0,3.0,230.0,1.0,Stasiun Klimatologi Banten,0
1274,2019-12-01,30.2,74.0,4.3,120.0,1.0,Stasiun Klimatologi Banten,0
1275,2019-12-02,29.4,79.0,4.5,180.0,0.0,Stasiun Klimatologi Banten,0
1276,2019-12-03,27.3,84.0,1.4,220.0,2.0,Stasiun Klimatologi Banten,0
1277,2019-12-04,29.4,77.0,9.9,270.0,2.0,Stasiun Klimatologi Banten,0
1278,2019-12-05,28.7,79.0,7.9,290.0,2.0,Stasiun Klimatologi Banten,0
1279,2019-12-06,28.2,83.0,1.4,280.0,2.0,Stasiun Klimatologi Banten,0
1280,2019-12-07,27.2,86.0,0.2,240.0,1.0,Stasiun Klimatologi Banten,0
1281,2019-12-08,28.7,79.0,2.0,260.0,2.0,Stasiun Klimatologi Banten,0
1282,2019-12-09,29.3,74.0,1.4,130.0,1.0,Stasiun Klimatologi Banten,0
1283,2019-12-10,26.5,90.0,11.5,260.0,1.0,Stasiun Klimatologi Banten,0
1284,2019-12-11,26.9,83.0,33.8,100.0,2.0,Stasiun Klimatologi Banten,0
1285,2019-12-12,26.4,86.0,6.5,70.0,1.0,Stasiun Klimatologi Banten,0
1286,2019-12-13,28.1,80.0,0.0,190.0,2.0,Stasiun Klimatologi Banten,0
1287,2019-12-14,28.9,74.0,1.4,290.0,2.0,Stasiun Klimatologi Banten,0
1288,2019-12-15,28.0,80.0,0.0,210.0,1.0,Stasiun Klimatologi Banten,0
1289,2019-12-16,27.7,84.0,2.0,250.0,1.0,Stasiun Klimatologi Banten,0
1290,2019-12-17,26.8,89.0,1.7,270.0,1.0,Stasiun Klimatologi Banten,0
1291,2019-12-18,27.5,82.0,13.3,60.0,1.0,Stasiun Klimatologi Banten,0
1292,2019-12-19,28.2,82.0,1.4,270.0,2.0,Stasiun Klimatologi Banten,0
1293,2019-12-20,29.2,76.0,1.4,250.0,1.0,Stasiun Klimatologi Banten,0
1294,2019-12-21,29.4,78.0,1.4,200.0,1.0,Stasiun Klimatologi Banten,0
1295,2019-12-22,27.3,86.0,41.7,260.0,1.0,Stasiun Klimatologi Banten,0
1296,2019-12-23,27.3,83.0,5.4,70.0,2.0,Stasiun Klimatologi Banten,1
1297,2019-12-24,28.6,79.0,1.4,50.0,2.0,Stasiun Klimatologi Banten,0
1298,2019-12-25,26.2,94.0,25.2,300.0,0.0,Stasiun Klimatologi Banten,0
1299,2019-12-26,26.8,86.0,0.3,240.0,1.0,Stasiun Klimatologi Banten,1
1300,2019-12-27,27.0,88.0,4.1,250.0,1.0,Stasiun Klimatologi Banten,1
1301,2019-12-28,26.9,88.0,17.6,60.0,1.0,Stasiun Klimatologi Banten,0
1302,2019-12-29,27.3,86.0,1.4,260.0,1.0,Stasiun Klimatologi Banten,0
1303,2019-12-30,28.6,80.0,0.6,240.0,2.0,Stasiun Klimatologi Banten,0
1304,2019-12-31,27.9,84.0,1.4,270.0,2.0,Stasiun Klimatologi Banten,0
1305,2020-01-01,24.6,98.0,208.9,230.0,1.0,Stasiun Klimatologi Banten,1
1306,2020-01-02,26.6,90.0,43.9,280.0,2.0,Stasiun Klimatologi Banten,0
1307,2020-01-03,27.7,86.0,1.3,300.0,3.0,Stasiun Klimatologi Banten,0
1308,2020-01-04,27.4,88.0,1.0,250.0,2.0,Stasiun Klimatologi Banten,0
1309,2020-01-05,27.3,88.0,0.2,300.0,1.0,Stasiun Klimatologi Banten,0
1310,2020-01-06,26.1,92.0,22.5,310.0,1.0,Stasiun Klimatologi Banten,0
1311,2020-01-07,26.9,90.0,2.2,240.0,2.0,Stasiun Klimatologi Banten,0
1312,2020-01-08,26.5,91.0,18.0,260.0,0.0,Stasiun Klimatologi Banten,0
1313,2020-01-09,26.6,92.0,7.5,260.0,2.0,Stasiun Klimatologi Banten,1
1314,2020-01-10,24.8,96.0,15.2,270.0,2.0,Stasiun Klimatologi Banten,0
1315,2020-01-11,26.5,87.0,1.1,220.0,3.0,Stasiun Klimatologi Banten,0
1316,2020-01-12,27.9,81.0,1.4,260.0,2.0,Stasiun Klimatologi Banten,0
1317,2020-01-13,28.0,83.0,1.2,270.0,2.0,Stasiun Klimatologi Banten,0
1318,2020-01-14,28.6,78.0,1.4,250.0,2.0,Stasiun Klimatologi Banten,0
1319,2020-01-15,27.2,86.0,6.5,310.0,2.0,Stasiun Klimatologi Banten,0
1320,2020-01-16,27.7,83.0,0.0,250.0,2.0,Stasiun Klimatologi Banten,0
1321,2020-01-17,28.4,82.0,3.0,240.0,2.0,Stasiun Klimatologi Banten,0
1322,2020-01-18,26.6,88.0,74.0,250.0,1.0,Stasiun Klimatologi Banten,1
1323,2020-01-19,28.1,82.0,0.1,280.0,2.0,Stasiun Klimatologi Banten,0
1324,2020-01-20,28.4,83.0,1.4,310.0,1.0,Stasiun Klimatologi Banten,0
1325,2020-01-21,28.1,84.0,2.5,320.0,2.0,Stasiun Klimatologi Banten,0
1326,2020-01-22,28.1,87.0,1.4,230.0,1.0,Stasiun Klimatologi Banten,0
1327,2020-01-23,28.3,85.0,1.0,100.0,1.0,Stasiun Klimatologi Banten,0
1328,2020-01-24,28.4,77.0,3.9,210.0,0.0,Stasiun Klimatologi Banten,1
1329,2020-01-25,26.6,92.0,4.3,270.0,2.0,Stasiun Klimatologi Banten,0
1330,2020-01-26,27.9,84.0,1.2,270.0,2.0,Stasiun Klimatologi Banten,1
1331,2020-01-27,27.8,83.0,12.5,170.0,1.0,Stasiun Klimatologi Banten,1
1332,2020-01-28,28.7,81.0,0.2,190.0,1.0,Stasiun Klimatologi Banten,0
1333,2020-01-29,29.2,79.0,1.4,240.0,2.0,Stasiun Klimatologi Banten,0
1334,2020-01-30,27.2,83.0,1.5,270.0,2.0,Stasiun Klimatologi Banten,0
1335,2020-01-31,27.1,90.0,1.3,240.0,2.0,Stasiun Klimatologi Banten,0
1336,2020-02-01,25.2,97.0,61.3,110.0,1.0,Stasiun Klimatologi Banten,0
1337,2020-02-02,26.0,91.0,24.6,260.0,0.0,Stasiun Klimatologi Banten,1
1338,2020-02-03,25.8,94.0,11.9,280.0,1.0,Stasiun Klimatologi Banten,0
1339,2020-02-04,26.4,90.0,4.7,240.0,2.0,Stasiun Klimatologi Banten,0
1340,2020-02-05,27.0,90.0,0.8,260.0,2.0,Stasiun Klimatologi Banten,0
1341,2020-02-06,26.2,93.0,26.4,250.0,1.0,Stasiun Klimatologi Banten,0
1342,2020-02-07,26.7,90.0,0.2,180.0,2.0,Stasiun Klimatologi Banten,0
1343,2020-02-08,26.6,88.0,27.5,270.0,2.0,Stasiun Klimatologi Banten,1
1344,2020-02-09,26.0,87.0,11.0,260.0,2.0,Stasiun Klimatologi Banten,0
1345,2020-02-10,28.1,78.0,4.5,250.0,3.0,Stasiun Klimatologi Banten,0
1346,2020-02-11,29.0,78.0,1.4,160.0,2.0,Stasiun Klimatologi Banten,0
1347,2020-02-12,28.8,77.0,1.4,110.0,2.0,Stasiun Klimatologi Banten,0
1348,2020-02-13,28.8,80.0,1.4,280.0,2.0,Stasiun Klimatologi Banten,0
1349,2020-02-14,27.4,87.0,1.4,250.0,1.0,Stasiun Klimatologi Banten,0
1350,2020-02-15,27.6,84.0,2.8,290.0,2.0,Stasiun Klimatologi Banten,0
1351,2020-02-16,26.5,88.0,1.4,280.0,2.0,Stasiun Klimatologi Banten,1
1352,2020-02-17,26.3,91.0,13.8,240.0,0.0,Stasiun Klimatologi Banten,0
1353,2020-02-18,26.5,87.0,21.5,270.0,2.0,Stasiun Klimatologi Banten,0
1354,2020-02-19,26.8,86.0,1.4,280.0,2.0,Stasiun Klimatologi Banten,0
1355,2020-02-20,26.5,90.0,30.3,280.0,2.0,Stasiun Klimatologi Banten,1
1356,2020-02-21,27.3,85.0,14.7,260.0,2.0,Stasiun Klimatologi Banten,0
1357,2020-02-22,27.9,85.0,30.0,260.0,2.0,Stasiun Klimatologi Banten,1
1358,2020-02-23,27.6,88.0,44.8,300.0,2.0,Stasiun Klimatologi Banten,1
1359,2020-02-24,28.1,84.0,17.3,270.0,3.0,Stasiun Klimatologi Banten,1
1360,2020-02-25,26.9,90.0,86.7,310.0,1.0,Stasiun Klimatologi Banten,1
1361,2020-02-26,27.8,84.0,2.1,300.0,2.0,Stasiun Klimatologi Banten,0
1362,2020-02-27,27.7,86.0,5.0,260.0,2.0,Stasiun Klimatologi Banten,0
1363,2020-02-28,27.2,88.0,10.0,280.0,1.0,Stasiun Klimatologi Banten,0
1364,2020-02-29,27.0,90.0,1.4,280.0,2.0,Stasiun Klimatologi Banten,0
1365,2020-03-01,27.4,90.0,21.5,260.0,2.0,Stasiun Klimatologi Banten,1
1366,2020-03-02,28.1,85.0,7.6,270.0,2.0,Stasiun Klimatologi Banten,1
1367,2020-03-03,28.9,79.0,1.4,260.0,2.0,Stasiun Klimatologi Banten,0
1368,2020-03-04,27.4,87.0,1.4,250.0,2.0,Stasiun Klimatologi Banten,0
1369,2020-03-05,26.9,84.0,2.9,260.0,2.0,Stasiun Klimatologi Banten,0
1370,2020-03-06,28.5,81.0,2.5,250.0,3.0,Stasiun Klimatologi Banten,0
1371,2020-03-07,28.2,76.0,1.4,240.0,3.0,Stasiun Klimatologi Banten,0
1372,2020-03-08,28.4,80.0,1.4,240.0,2.0,Stasiun Klimatologi Banten,0
1373,2020-03-09,28.7,76.0,0.2,230.0,3.0,Stasiun Klimatologi Banten,0
1374,2020-03-10,29.2,77.0,1.4,260.0,2.0,Stasiun Klimatologi Banten,0
1375,2020-03-11,28.9,84.0,5.0,250.0,1.0,Stasiun Klimatologi Banten,0
1376,2020-03-12,27.2,89.0,12.3,260.0,1.0,Stasiun Klimatologi Banten,0
1377,2020-03-13,27.4,84.0,15.8,250.0,2.0,Stasiun Klimatologi Banten,0
1378,2020-03-14,29.0,81.0,1.4,260.0,1.0,Stasiun Klimatologi Banten,0
1379,2020-03-15,28.5,83.0,4.2,210.0,1.0,Stasiun Klimatologi Banten,0
1380,2020-03-16,27.1,88.0,6.5,240.0,2.0,Stasiun Klimatologi Banten,1
1381,2020-03-17,28.6,80.0,35.8,220.0,1.0,Stasiun Klimatologi Banten,1
1382,2020-03-18,26.5,93.0,8.9,260.0,1.0,Stasiun Klimatologi Banten,1
1383,2020-03-19,26.5,90.0,11.9,260.0,1.0,Stasiun Klimatologi Banten,0
1384,2020-03-20,26.1,89.0,15.5,230.0,1.0,Stasiun Klimatologi Banten,1
1385,2020-03-21,27.4,85.0,44.6,100.0,1.0,Stasiun Klimatologi Banten,0
1386,2020-03-22,27.1,86.0,1.4,140.0,1.0,Stasiun Klimatologi Banten,0
1387,2020-03-23,27.4,84.0,30.0,180.0,1.0,Stasiun Klimatologi Banten,0
1388,2020-03-24,27.1,86.0,9.7,240.0,1.0,Stasiun Klimatologi Banten,0
1389,2020-03-25,27.9,82.0,5.8,200.0,1.0,Stasiun Klimatologi Banten,1
1390,2020-03-26,28.4,81.0,1.4,60.0,1.0,Stasiun Klimatologi Banten,1
1391,2020-03-27,27.9,85.0,0.5,230.0,1.0,Stasiun Klimatologi Banten,1
1392,2020-03-28,28.4,82.0,1.4,270.0,1.0,Stasiun Klimatologi Banten,1
1393,2020-03-29,28.6,82.0,1.4,240.0,2.0,Stasiun Klimatologi Banten,0
1394,2020-03-30,26.8,88.0,2.5,250.0,1.0,Stasiun Klimatologi Banten,0
1395,2020-03-31,27.6,85.0,20.9,280.0,1.0,Stasiun Klimatologi Banten,0
1396,2020-04-01,28.2,80.0,4.4,290.0,1.0,Stasiun Klimatologi Banten,0
1397,2020-04-02,28.7,79.0,1.4,240.0,3.0,Stasiun Klimatologi Banten,0
1398,2020-04-03,28.2,82.0,1.4,250.0,2.0,Stasiun Klimatologi Banten,0
1399,2020-04-04,29.6,78.0,1.4,270.0,2.0,Stasiun Klimatologi Banten,0
1400,2020-04-05,28.2,83.0,1.4,180.0,1.0,Stasiun Klimatologi Banten,1
1401,2020-04-06,27.6,87.0,6.0,230.0,1.0,Stasiun Klimatologi Banten,1
1402,2020-04-07,28.0,83.0,6.5,240.0,3.0,Stasiun Klimatologi Banten,0
1403,2020-04-08,27.5,84.0,1.4,190.0,1.0,Stasiun Klimatologi Banten,0
1404,2020-04-09,27.8,88.0,11.2,240.0,0.0,Stasiun Klimatologi Banten,0
1405,2020-04-10,27.8,87.0,7.0,250.0,1.0,Stasiun Klimatologi Banten,1
1406,2020-04-11,28.3,84.0,30.5,50.0,1.0,Stasiun Klimatologi Banten,0
1407,2020-04-12,28.5,84.0,5.7,200.0,1.0,Stasiun Klimatologi Banten,0
1408,2020-04-13,27.7,88.0,0.6,250.0,1.0,Stasiun Klimatologi Banten,1
1409,2020-04-14,27.5,88.0,5.6,200.0,1.0,Stasiun Klimatologi Banten,0
1410,2020-04-15,27.6,88.0,20.6,150.0,1.0,Stasiun Klimatologi Banten,1
1411,2020-04-16,28.6,83.0,3.2,60.0,1.0,Stasiun Klimatologi Banten,0
1412,2020-04-17,29.1,80.0,1.4,200.0,1.0,Stasiun Klimatologi Banten,0
1413,2020-04-18,27.9,81.0,0.0,250.0,1.0,Stasiun Klimatologi Banten,1
1414,2020-04-19,29.3,79.0,1.4,40.0,1.0,Stasiun Klimatologi Banten,1
1415,2020-04-20,30.1,76.0,1.4,70.0,1.0,Stasiun Klimatologi Banten,0
1416,2020-04-21,29.4,75.0,1.4,90.0,2.0,Stasiun Klimatologi Banten,0
1417,2020-04-22,29.3,72.0,1.4,120.0,2.0,Stasiun Klimatologi Banten,0
1418,2020-04-23,30.4,74.0,0.0,70.0,2.0,Stasiun Klimatologi Banten,0
1419,2020-04-24,27.3,84.0,1.4,60.0,1.0,Stasiun Klimatologi Banten,0
1420,2020-04-25,28.0,76.0,18.0,60.0,1.0,Stasiun Klimatologi Banten,0
1421,2020-04-26,27.9,83.0,1.4,210.0,1.0,Stasiun Klimatologi Banten,1
1422,2020-04-27,27.1,90.0,13.6,20.0,1.0,Stasiun Klimatologi Banten,1
1423,2020-04-28,26.7,89.0,79.5,270.0,1.0,Stasiun Klimatologi Banten,0
1424,2020-04-29,26.2,90.0,1.2,70.0,1.0,Stasiun Klimatologi Banten,1
1425,2020-04-30,27.0,88.0,47.4,60.0,1.0,Stasiun Klimatologi Banten,1
1426,2020-05-01,27.2,87.0,29.0,260.0,1.0,Stasiun Klimatologi Banten,0
1427,2020-05-02,26.0,88.0,1.3,50.0,0.0,Stasiun Klimatologi Banten,0
1428,2020-05-03,28.1,80.0,0.3,60.0,1.0,Stasiun Klimatologi Banten,0
1429,2020-05-04,27.9,82.0,1.4,60.0,1.0,Stasiun Klimatologi Banten,0
1430,2020-05-05,29.3,78.0,1.5,40.0,2.0,Stasiun Klimatologi Banten,0
1431,2020-05-06,27.9,85.0,1.4,2.0,2.0,Stasiun Klimatologi Banten,1
1432,2020-05-07,28.7,80.0,70.2,50.0,2.0,Stasiun Klimatologi Banten,0
